mouth_width,mouth_height,mouth_aspect_ratio,left_eye_height,right_eye_height,eye_openness,eye_aspect_ratio,eyebrow_raise_left,eyebrow_raise_right,eyebrow_slant_left,eyebrow_slant_right,jaw_drop,nose_mouth_dist,mouth_corner_diff,label
0.42530057,0.07255327,0.32234332,0.06977856,0.07252011,0.07114934,0.4430574,0.27497107,0.26814848,0.50553894,0.51073515,1.2017627,0.3251579,0.017545935,anger
0.45199612,0.0008474536,0.0038129003,0.06674472,0.07441731,0.07058101,0.48116145,0.28500468,0.26735058,0.5318722,0.4922648,1.3085048,0.28708842,0.02665578,anger
0.53591037,0.00251479,0.008996186,0.03664927,0.06192437,0.04928682,0.31227466,0.33140296,0.29266432,0.5444925,0.49734268,1.2345748,0.3082664,0.03123638,anger
0.5622314,0.0034480083,0.012209722,0.09439814,0.0820359,0.08821702,0.57863355,0.28013733,0.2687669,0.5367144,0.48723575,1.2451468,0.2714736,0.028997041,anger
0.619596,0.000812603,0.0025648049,0.07885557,0.07445642,0.076656,0.49187714,0.2964451,0.3026504,0.52679586,0.5319148,1.2765769,0.27730486,0.016966885,anger
0.5356355,0.0019467204,0.0067513403,0.09023721,0.061462022,0.075849615,0.47773495,0.25617045,0.275812,0.49770272,0.4958454,1.2141951,0.28290027,0.018675849,anger
0.5046699,0.0053177006,0.02087015,0.024423314,0.039950117,0.032186713,0.21659407,0.28597257,0.30814713,0.4691502,0.54709405,1.2877485,0.31465304,0.018486274,anger
0.4867888,0.0045861546,0.01667026,0.07219327,0.069704466,0.07094887,0.42618626,0.25757265,0.2750539,0.45970052,0.48193341,1.1523516,0.29722154,0.014599353,anger
0.6206555,0.0018603018,0.005236472,0.053323127,0.05254126,0.05293219,0.30853334,0.28465807,0.25716105,0.51045936,0.4755907,1.2380844,0.31686488,0.0056144213,anger
0.48563778,0.0042300895,0.015425072,0.07255248,0.07111434,0.07183341,0.43696287,0.25268784,0.27382222,0.4547312,0.48139775,1.147544,0.28653383,0.018085606,anger
0.50465643,0.0010774321,0.0041165124,0.07011691,0.08707977,0.078598335,0.49108997,0.2975054,0.28507704,0.5272881,0.5318551,1.2216665,0.2543957,0.004464173,anger
0.5476478,0.00020386389,0.0006345093,0.10804714,0.11900449,0.11352581,0.67243356,0.28678277,0.27580172,0.5081944,0.49150518,1.2025146,0.28034118,0.01475878,anger
0.5384673,0.033391766,0.11507296,0.1122423,0.110707924,0.11147511,0.6623286,0.27602157,0.28177258,0.49031112,0.52003336,1.2708272,0.34786355,0.003942958,anger
0.58285767,0.0010233184,0.0033809224,0.09893376,0.09633837,0.09763606,0.6067301,0.29385114,0.26324278,0.53943765,0.47613382,1.2317047,0.29105586,0.00070773717,anger
0.50254774,0.035403267,0.12682651,0.06992068,0.069062255,0.06949147,0.43126598,0.26731348,0.2615653,0.4877565,0.49362668,1.1615051,0.29581204,0.026075779,anger
0.5896871,0.0024913312,0.0072282143,0.088695586,0.09088959,0.089792594,0.50801784,0.25856718,0.26595843,0.48223785,0.48975325,1.1823801,0.27550048,0.002794172,anger
0.6241952,0.0027786794,0.00856255,0.07742911,0.07261738,0.07502325,0.47174978,0.29912275,0.27795875,0.52537805,0.5120448,1.2429541,0.29933268,0.05669345,anger
0.43929416,0.07020442,0.30425066,0.06377112,0.07729328,0.0705322,0.44042718,0.28211004,0.2685554,0.5157368,0.51061976,1.2227854,0.32942018,0.016624479,anger
0.4847178,0.0017106802,0.006162049,0.06696691,0.081573054,0.07426999,0.44752008,0.23851657,0.25953296,0.46715868,0.5165305,1.1461809,0.29376385,0.010388926,anger
0.60776496,0.003221766,0.010339191,0.038382888,0.061611183,0.049997035,0.32455656,0.29208136,0.27104786,0.5266115,0.48860148,1.3052617,0.278333,0.014874645,anger
0.5156355,0.0024926143,0.009018292,0.048947748,0.05185958,0.050403662,0.3171444,0.27702865,0.2776119,0.48146427,0.49492985,1.1922605,0.29524887,0.026753364,anger
0.4850281,0.0010538336,0.004209003,0.04591531,0.05416018,0.050037745,0.32752886,0.28683692,0.2891326,0.5161044,0.5228325,1.2297269,0.28652677,0.009226811,anger
0.55061907,0.0013166576,0.004535597,0.09899615,0.097510636,0.09825339,0.59765035,0.29629678,0.26958117,0.5446131,0.48273095,1.2398928,0.2885373,0.015436581,anger
0.5354138,0.0006675288,0.0023257108,0.1114766,0.11214741,0.11181201,0.6809939,0.2729457,0.2641112,0.52120996,0.5171429,1.326295,0.3078447,0.0073201563,anger
0.6048269,0.005793215,0.019050173,0.03983536,0.059510704,0.049673032,0.33003047,0.28745946,0.27131724,0.5182701,0.49311292,1.3092126,0.2653601,0.008521067,anger
0.53586805,0.0008482788,0.0030232472,0.05571135,0.047744628,0.051727988,0.33522323,0.28140634,0.29403633,0.4850362,0.5458523,1.1937777,0.29259646,0.012914429,anger
0.5961463,0.0017377953,0.005509553,0.070179984,0.076519445,0.073349714,0.45605153,0.29793653,0.2778109,0.54442644,0.50142306,1.1717478,0.24794547,0.026585214,anger
0.4332949,0.023130385,0.09994506,0.038747523,0.015422245,0.027084883,0.17880766,0.2799071,0.27464047,0.49937418,0.48960432,1.2060227,0.3161186,0.00015746028,anger
0.54456085,0.0023000306,0.007874419,0.06752493,0.087356836,0.07744089,0.49216017,0.26519123,0.27267694,0.51554185,0.49479857,1.158142,0.21614371,0.008190157,anger
0.55255383,0.0013524407,0.0046692286,0.077495515,0.07544557,0.07647055,0.47189224,0.27293754,0.27484402,0.5046567,0.51456624,1.2181374,0.28961486,0.02435797,anger
0.5308102,0.005043578,0.018753493,0.07404444,0.080744416,0.077394426,0.4885139,0.28475872,0.2698389,0.5302139,0.49211124,1.2907587,0.29880637,0.007238428,anger
0.47420326,0.0010782353,0.004029826,0.08046348,0.06532624,0.072894864,0.4356214,0.2753274,0.2792194,0.5217355,0.5081856,1.1647204,0.28626204,0.007198576,anger
0.4852318,0.0011101796,0.0039576967,0.07361551,0.07446923,0.07404237,0.41749883,0.26373884,0.2701304,0.49365172,0.48755193,1.2026858,0.26958928,0.011517149,anger
0.5194489,0.0010463931,0.003974723,0.06957479,0.08577281,0.07767379,0.49970844,0.29889372,0.29120493,0.52965134,0.5363527,1.252293,0.27070203,0.00032259853,anger
0.57217467,0.004036486,0.01383521,0.086522624,0.10023075,0.09337669,0.60159564,0.30154684,0.2858625,0.5259027,0.4899668,1.2968875,0.31773406,0.045035783,anger
0.5532785,0.00073067396,0.0021459775,0.11443126,0.109463274,0.11194727,0.5835812,0.26078793,0.27466995,0.48828265,0.51065314,1.1007935,0.25472,0.012434089,anger
0.6755667,0.002948102,0.0081532765,0.049148478,0.050197553,0.049673013,0.30723265,0.2891567,0.28949243,0.5231742,0.512694,1.171024,0.247703,0.032452382,anger
0.5634111,0.0014136152,0.0048529534,0.08030485,0.072961405,0.07663313,0.4791249,0.2715353,0.28037867,0.49812663,0.5201772,1.2190074,0.28567433,0.019507673,anger
0.5251578,0.0032538692,0.011366372,0.08474392,0.06539485,0.07506938,0.46743044,0.25768954,0.2725462,0.49862182,0.48463613,1.2239095,0.28009617,0.017715188,anger
0.44480854,0.014919568,0.06180972,0.04549836,0.01628938,0.030893868,0.20116752,0.280099,0.27964282,0.49904236,0.49597308,1.1967477,0.32499602,0.0028932623,anger
0.4913211,0.023081275,0.0916438,0.08886794,0.09229829,0.090583116,0.5797951,0.2716819,0.2798726,0.48655072,0.5234028,1.2487311,0.27146992,0.0119903935,anger
0.49645987,0.0071223485,0.02745177,0.12198907,0.117899865,0.11994447,0.7300772,0.3027054,0.27808118,0.527516,0.47571006,1.1941173,0.3062947,0.007897144,anger
0.5020435,0.030375449,0.10858683,0.06861486,0.06896656,0.06879071,0.42477062,0.26499104,0.26103204,0.4811643,0.49311277,1.1615068,0.30034894,0.022877418,anger
0.42617315,0.022541543,0.09814458,0.047582034,0.01588019,0.031731114,0.20737915,0.27653834,0.2801113,0.49679032,0.49611378,1.2020985,0.3135818,0.00373592,anger
0.4674458,0.0013177095,0.0054448084,0.033480395,0.016267857,0.024874125,0.15357172,0.30626222,0.32038364,0.4820761,0.5107521,1.2228674,0.27290893,0.0059456034,anger
0.5171788,0.0025027785,0.008787531,0.09352975,0.07788083,0.08570529,0.51796955,0.29196092,0.2831885,0.50081086,0.52782404,1.1999651,0.27940163,0.012528715,anger
0.628289,0.0009785705,0.0029333148,0.046719637,0.054159075,0.050439354,0.3122564,0.29499635,0.28435493,0.52660775,0.50997716,1.1755539,0.2400457,0.023159642,anger
0.5102169,0.010502448,0.041114468,0.036839765,0.031262554,0.034051158,0.22838026,0.29013604,0.31022143,0.47362515,0.55011886,1.2855079,0.31760123,0.002135813,anger
0.52281016,0.0060999505,0.020904398,0.0732475,0.08569997,0.079473734,0.48085746,0.29281625,0.27896395,0.49607605,0.5298508,1.2036637,0.27823502,0.018767122,anger
0.6231938,0.00073415774,0.0021038908,0.04879397,0.06117754,0.054985754,0.32700163,0.27825588,0.25048256,0.5078597,0.47016364,1.220625,0.3248418,0.016333304,anger
0.4833922,0.016335279,0.062697776,0.12661825,0.11734889,0.121983565,0.71840805,0.29773375,0.27791005,0.5254791,0.47350413,1.1884958,0.30690953,0.015186794,anger
0.5787277,0.0005944456,0.001970268,0.07101613,0.066252016,0.06863408,0.43354705,0.28562585,0.27970427,0.5369163,0.5027022,1.2225416,0.237119,0.011438263,anger
0.4486662,0.00288274,0.012337857,0.031981107,0.01790125,0.024941178,0.15139014,0.31254172,0.32166117,0.485703,0.51853454,1.2368494,0.26040143,0.009549658,anger
0.4957834,0.0016570636,0.0062068515,0.042303,0.06230614,0.05230457,0.3288774,0.29056764,0.28532958,0.5241697,0.5201341,1.2371515,0.29897264,0.0032630116,anger
0.48488423,0.00295686,0.011426082,0.11883648,0.11362884,0.11623266,0.69784975,0.291741,0.27668926,0.520616,0.47454295,1.1944023,0.30658782,0.010473839,anger
0.59059525,0.000964782,0.0032163062,0.08421922,0.07380712,0.07901317,0.51407576,0.29697722,0.302361,0.52782524,0.52776927,1.2732964,0.28168437,0.0112097,anger
0.52613896,0.00044376234,0.0016035743,0.044813517,0.03771325,0.041263383,0.26668394,0.27767316,0.29857045,0.48110583,0.5412048,1.1859844,0.29442126,0.008227754,anger
0.51407015,0.00070924434,0.0026611625,0.09014952,0.0890475,0.08959851,0.5860493,0.27852377,0.26425254,0.5157165,0.51721716,1.2304164,0.3099737,0.015102864,anger
0.52889186,0.044625197,0.16823632,0.07124347,0.08278027,0.07701187,0.49652845,0.28716466,0.27205598,0.53590536,0.49021384,1.2708852,0.30744484,0.012356998,anger
0.42205638,0.0019397152,0.009316595,0.07094402,0.074980326,0.07296217,0.50078124,0.28067052,0.27021217,0.5281696,0.49572986,1.291633,0.28062055,0.033022862,anger
0.48387304,0.001870846,0.0066093644,0.07238125,0.07290149,0.07264137,0.40502453,0.26832646,0.27030364,0.49630392,0.4910039,1.1995568,0.27750397,0.007289671,anger
0.49363908,0.027905473,0.110261574,0.085717,0.09249613,0.08910657,0.5699008,0.27096996,0.28071427,0.48530006,0.5230458,1.2447467,0.26601097,0.013520444,anger
0.643569,0.016503833,0.05062302,0.09855799,0.08825505,0.09340651,0.6195424,0.28429604,0.26284704,0.5407065,0.49620715,1.2671814,0.25942308,0.034075778,anger
0.5023121,0.040628333,0.14384578,0.06740663,0.06841943,0.06791303,0.41846535,0.26571754,0.2627855,0.48442733,0.49686286,1.1442142,0.29376984,0.024375264,anger
0.437934,0.043554675,0.19615541,0.066529505,0.07566461,0.07109706,0.46609458,0.27926138,0.26811752,0.50942457,0.5181146,1.2407044,0.33548257,0.033504814,anger
0.48767275,0.0014280116,0.0052589765,0.083487175,0.06536181,0.0744245,0.44841012,0.27360576,0.28226525,0.5257968,0.50813234,1.1689814,0.29227853,0.009067097,anger
0.51943815,0.0011929976,0.0042805057,0.028143024,0.055768672,0.041955847,0.26100314,0.32678786,0.29349697,0.5373877,0.49190384,1.1990694,0.30354255,0.02582208,anger
0.5203839,0.0013379195,0.0049464228,0.08548894,0.08478797,0.085138455,0.55431986,0.28119943,0.2666427,0.51706344,0.52133656,1.2255394,0.30816764,0.018893426,anger
0.6648027,0.0024966819,0.007095282,0.05189563,0.05247229,0.05218396,0.32543862,0.2899984,0.28749287,0.5263475,0.50993544,1.1758482,0.2529479,0.031607185,anger
0.5309709,0.00012464145,0.00042759252,0.071412995,0.07109416,0.071253575,0.42910755,0.29101038,0.28174782,0.51767194,0.50010645,1.1808923,0.3019415,0.013842344,anger
0.52391833,0.0008914332,0.0030973367,0.07443175,0.06863496,0.07153335,0.43092516,0.29004467,0.28581208,0.515657,0.5009425,1.1632541,0.29227418,0.012239767,anger
0.5005624,0.0001851955,0.00070584,0.043752827,0.056952313,0.05035257,0.32403612,0.29155216,0.2921891,0.52421826,0.5272718,1.2397921,0.30787313,0.0062787463,anger
0.55662113,0.0014174498,0.0048903436,0.079610646,0.07299033,0.07630049,0.47361794,0.2712994,0.27841783,0.49956876,0.5175868,1.2174393,0.28680566,0.017277472,anger
0.48438606,0.0007174425,0.0026550742,0.08350202,0.067966044,0.075734034,0.45442045,0.27336454,0.27607927,0.525865,0.5004585,1.161047,0.29035506,0.0062131616,anger
0.5469493,0.0008949913,0.0031131876,0.09860244,0.09253088,0.09556666,0.5788274,0.29695323,0.27254868,0.54225636,0.485064,1.2411183,0.2866755,0.015972808,anger
0.5117755,0.001027777,0.0042311526,0.11106025,0.10004111,0.10555068,0.72380024,0.29092544,0.2891523,0.5168248,0.53719175,1.3385519,0.25963235,0.025247272,anger
0.44174987,0.000531554,0.0022770404,0.035212047,0.015456896,0.025334472,0.15287735,0.30786005,0.32007086,0.48330456,0.512413,1.2222228,0.25698322,0.007877569,anger
0.6575497,0.021945395,0.06657346,0.0951026,0.08564457,0.09037359,0.60698754,0.29023418,0.26642796,0.54752237,0.49714395,1.2814106,0.2613074,0.038710088,anger
0.48371437,0.0018608049,0.0073351837,0.08646089,0.094074905,0.0902679,0.55616426,0.2671396,0.27791777,0.48116776,0.52147746,1.2216691,0.2646815,0.005889272,anger
0.5418134,0.0012227207,0.003675998,0.10779321,0.10583878,0.106816,0.5580565,0.26372716,0.27655035,0.4870267,0.5121593,1.0938679,0.25701374,0.016284496,anger
0.5345551,0.0037370974,0.013129553,0.046519317,0.061731692,0.054125503,0.34476814,0.2783217,0.26847658,0.48508194,0.4875847,1.2271501,0.29751623,0.022970652,anger
0.52075547,0.004119663,0.014870442,0.050756693,0.054859456,0.052808072,0.33191854,0.28531513,0.27324215,0.4872416,0.48974016,1.2008076,0.28705025,0.03666436,anger
0.556097,0.0028487656,0.0084708035,0.102568984,0.104615025,0.103592,0.5572652,0.26406652,0.28039706,0.4886987,0.5137144,1.1005708,0.25021708,0.010176793,anger
0.47131145,0.002640514,0.011390455,0.07152007,0.07240677,0.07196342,0.48864585,0.28434026,0.27215105,0.53576845,0.49606052,1.3052112,0.284463,0.035844427,anger
0.5458088,0.0060693235,0.021497969,0.052647207,0.046210103,0.049428657,0.32064176,0.27548215,0.2969172,0.48002854,0.54163665,1.2067646,0.29169393,0.0026003625,anger
0.544326,0.0012282438,0.004234261,0.0649118,0.08858916,0.07675048,0.4864492,0.2675527,0.280144,0.51473534,0.4972649,1.179049,0.23969366,0.0096764285,anger
0.49697194,0.0020036246,0.007104077,0.06782907,0.076000705,0.07191489,0.4288045,0.2685546,0.2660145,0.5037873,0.49305812,1.231183,0.30158997,0.012498533,anger
0.603784,0.0010537923,0.0030813315,0.046695575,0.043516766,0.04510617,0.26200864,0.27729422,0.25830954,0.49851355,0.48094875,1.2021006,0.31020653,0.009685417,anger
0.48887584,0.0004901527,0.0017590196,0.06117939,0.07853822,0.069858804,0.42615178,0.23852403,0.2586107,0.46688393,0.5139174,1.1441221,0.2935144,0.012669958,anger
0.51600915,0.006184886,0.021571664,0.08144393,0.076933704,0.079188816,0.4834337,0.29137185,0.28547576,0.4994674,0.52806824,1.2026305,0.28709066,0.015487452,anger
0.44265404,0.004467132,0.019089105,0.033186916,0.054008294,0.043597605,0.2794809,0.26659623,0.27290618,0.49092543,0.5075935,1.2554305,0.31288195,0.01278072,anger
0.58665586,0.00081861624,0.0027173078,0.070690535,0.06499202,0.06784128,0.43842366,0.28366312,0.28285593,0.5374326,0.50269014,1.2268794,0.23638491,0.010727855,anger
0.51639,0.009482628,0.03468341,0.024630802,0.058114953,0.041372877,0.26070565,0.3268222,0.2862658,0.5360989,0.4873754,1.1937,0.3049399,0.028958494,anger
0.5444765,0.0004558449,0.0015294693,0.074664384,0.066999875,0.070832126,0.42961296,0.2921659,0.2866959,0.5193053,0.5011729,1.1666057,0.2935428,0.010608847,anger
0.53023624,0.004502185,0.015597622,0.09232244,0.066573404,0.07944792,0.4911979,0.25291958,0.27225703,0.4925055,0.49235526,1.2179204,0.28184807,0.014353866,anger
0.55702156,0.0023322147,0.008294441,0.09038561,0.08464875,0.08751718,0.5738604,0.27769822,0.26479474,0.53487813,0.48429468,1.2436415,0.2720797,0.026683465,anger
0.54527843,0.00066434673,0.002089332,0.11276203,0.121646635,0.11720433,0.69620085,0.2842099,0.2775464,0.50743407,0.49071038,1.1985657,0.28301454,0.018620312,anger
0.50539744,0.0024291596,0.009551447,0.057503305,0.07031251,0.06390791,0.42105815,0.3075184,0.29973885,0.50394785,0.51004595,1.2544863,0.31857288,0.002690548,anger
0.48605794,0.0015723109,0.0056330715,0.07038463,0.07426982,0.07232722,0.4117452,0.26290056,0.26916137,0.4945166,0.48696464,1.2018589,0.2760275,0.012910441,anger
0.6083728,0.011301423,0.036943045,0.038158443,0.05924045,0.048699446,0.32093197,0.29060164,0.27183166,0.5281895,0.48952928,1.3040524,0.27850607,0.017060317,anger
0.504414,0.0018866181,0.007938671,0.09772839,0.09494487,0.096336626,0.66344404,0.29291937,0.2896039,0.51914996,0.53585535,1.3353151,0.25402927,0.008937592,anger
0.56039834,0.030320738,0.10318829,0.11064968,0.11551322,0.11308145,0.6941486,0.27450052,0.27599162,0.48663557,0.51765496,1.243504,0.336214,0.0057266597,anger
0.58379793,0.0012783606,0.004241462,0.0741194,0.066709116,0.07041426,0.4504582,0.28587225,0.28235802,0.5391557,0.5038578,1.2339741,0.23918806,0.009972739,anger
0.49810472,0.0015069988,0.005304494,0.06920095,0.085510686,0.07735582,0.45893365,0.268071,0.27034906,0.50014,0.4955136,1.2344472,0.3084553,0.011585535,anger
0.51310384,0.00027362636,0.0010284071,0.106328465,0.11083759,0.108583026,0.68229663,0.27544844,0.26471886,0.52354825,0.51814896,1.3321795,0.30014768,0.0054294784,anger
0.55145395,0.00013927446,0.0004787205,0.10661861,0.11639988,0.11150925,0.68877524,0.2781131,0.26482734,0.52459383,0.52051646,1.3408816,0.3067745,0.0048619793,anger
0.5012579,0.0021514865,0.008390063,0.059414584,0.06570576,0.06256017,0.40863425,0.30077136,0.30615523,0.50615644,0.5131139,1.2379683,0.30848697,0.0026694003,anger
0.5421918,0.029096065,0.09767335,0.11072456,0.115551084,0.11313783,0.6657018,0.276599,0.2776289,0.49049369,0.5162885,1.2656175,0.3440388,0.00021209143,anger
0.5046814,0.0011656357,0.0040788143,0.06595443,0.08757409,0.076764256,0.46149305,0.26785004,0.26728415,0.5042102,0.4929839,1.2337364,0.31888208,0.0074197855,anger
0.52620304,0.00055724295,0.0020579423,0.082331285,0.0835405,0.08293589,0.54950035,0.2833963,0.26751968,0.51723063,0.52102095,1.224725,0.31084916,0.019153995,anger
0.6413168,0.031660885,0.09766243,0.097777724,0.08703204,0.09240489,0.60946983,0.28735876,0.2669848,0.54252416,0.498487,1.2717475,0.2594715,0.03610788,anger
0.51295996,0.00033942898,0.0013042721,0.070317335,0.08722934,0.078773335,0.5062231,0.29739374,0.28754753,0.52824694,0.53565717,1.2432151,0.26868898,0.0046946057,anger
0.49935064,0.01128228,0.044955377,0.044470623,0.036358893,0.040414758,0.2732603,0.289513,0.31208122,0.47563273,0.55100244,1.3010505,0.31751713,0.0010537306,anger
0.4682488,0.0013640901,0.0049102516,0.098653056,0.09005053,0.09435179,0.53162473,0.2693643,0.25293192,0.50793725,0.4682938,1.0815821,0.25728628,0.012143525,anger
0.48127228,0.001532052,0.005542509,0.06645181,0.08165745,0.07405463,0.44508472,0.23794341,0.26016864,0.46853787,0.51429355,1.1482227,0.2929518,0.010207088,anger
0.4760367,0.004351486,0.01757178,0.028414072,0.05621873,0.0423164,0.27276325,0.26209682,0.2761238,0.4850511,0.5144309,1.2585951,0.3038399,0.021838186,anger
0.57355136,0.0013066396,0.0038362546,0.087074734,0.09038878,0.08873176,0.49271157,0.2589103,0.26717934,0.48259786,0.48978892,1.1681653,0.27192074,0.0049205543,anger
0.5109947,0.002084371,0.007969998,0.070228025,0.07466883,0.07244843,0.46725646,0.3039066,0.3063773,0.5058827,0.515527,1.2358937,0.2913858,0.0010391835,anger
0.6341266,0.0011677695,0.0035944951,0.08241147,0.079132885,0.08077218,0.51838005,0.29886866,0.30236095,0.52765465,0.5274696,1.2696714,0.2714871,0.025717845,anger
0.584109,0.0005662384,0.0019480626,0.09177656,0.096122436,0.0939495,0.6229029,0.30096373,0.29212162,0.52817523,0.49429432,1.314256,0.33722314,0.042018197,anger
0.5713261,0.0015483894,0.0053458805,0.08389986,0.08029676,0.08209831,0.5412396,0.32535973,0.29740146,0.5496382,0.49459344,1.2578336,0.3058443,0.013439445,contempt
0.6702434,0.002211377,0.005526218,0.09252598,0.09566741,0.09409669,0.52675253,0.2917759,0.2648598,0.47949746,0.45879862,1.1519426,0.3055744,0.0030096988,contempt
0.6561916,0.002899976,0.008903721,0.07972103,0.058719713,0.06922037,0.4495633,0.31278002,0.30431485,0.5186684,0.51801044,1.2624238,0.3257646,0.0014907367,contempt
0.62117827,0.0021975525,0.0071800817,0.10529547,0.103939086,0.10461728,0.7042276,0.28525603,0.27320006,0.51113325,0.49571717,1.2418767,0.3199825,0.043653294,contempt
0.5047046,0.0009485177,0.0035487593,0.108625636,0.097675234,0.103150435,0.64317113,0.30206054,0.28431624,0.49114752,0.4854324,1.3116549,0.35357717,0.029930513,contempt
0.59780616,0.0032523384,0.010379878,0.08715247,0.09635318,0.09175283,0.5803398,0.2847774,0.26308882,0.5108024,0.4692726,1.1993923,0.28001717,0.0202254,contempt
0.59714645,0.00038810977,0.0012137842,0.09073011,0.083586335,0.087158225,0.54054976,0.28328797,0.27299756,0.5153118,0.48578382,1.2318838,0.3226645,0.05276989,contempt
0.519168,0.0006067683,0.002030865,0.095933154,0.08293369,0.08943342,0.52906656,0.2946054,0.29809454,0.5006094,0.4987306,1.1654385,0.30822816,0.008639875,contempt
0.6119575,0.00091117603,0.00268954,0.10462522,0.09501843,0.09982182,0.58582246,0.28962222,0.2917682,0.49108925,0.48625073,1.1835612,0.25292945,0.016986134,contempt
0.60856485,0.0007596289,0.0023893998,0.116816334,0.11716583,0.11699108,0.7071233,0.28953463,0.288435,0.51287615,0.5007129,1.2773614,0.28555247,0.0002935726,contempt
0.51985735,0.0006268545,0.002078322,0.09473796,0.08735863,0.09104829,0.5335156,0.29518113,0.29728186,0.50449806,0.4973721,1.1687967,0.31389982,0.01208587,contempt
0.6007355,0.0027684404,0.008804953,0.088152006,0.09852784,0.09333992,0.59182453,0.2798609,0.26428673,0.50888455,0.47131333,1.1955545,0.27608365,0.027685268,contempt
0.5362074,0.0028798697,0.009545889,0.09687868,0.07980074,0.08833971,0.5420197,0.2956473,0.2992411,0.49942246,0.50260746,1.1745483,0.29836023,0.023520155,contempt
0.59876204,0.0012446032,0.0037024838,0.09275381,0.0878926,0.0903232,0.55329376,0.25310615,0.26266193,0.46832138,0.49574852,1.133749,0.26271966,0.015833309,contempt
0.65488786,0.0033932903,0.010301334,0.079539105,0.060395937,0.06996752,0.4432575,0.31476775,0.3024719,0.51794887,0.5183095,1.2537044,0.31572223,0.00080959656,contempt
0.6575742,0.014062251,0.04129168,0.10536012,0.09537257,0.10036635,0.6232858,0.2833411,0.2893416,0.4979005,0.49715903,1.2565023,0.31248128,0.005910741,contempt
0.555116,0.00385792,0.014225044,0.059238303,0.076798506,0.06801841,0.4764315,0.30150625,0.28794825,0.50537014,0.47868252,1.3128177,0.35272372,0.040921073,contempt
0.6412803,0.0013048971,0.0034468116,0.08135159,0.078553155,0.079952374,0.44405127,0.3000396,0.3038313,0.49430633,0.49472994,1.225832,0.31025267,0.006714166,contempt
0.55342203,0.0018990702,0.005926171,0.06167213,0.06650608,0.064089105,0.38592505,0.30669823,0.29713845,0.51145667,0.5073308,1.1843326,0.26167718,0.042767398,contempt
0.5612904,0.0015996738,0.005231335,0.1363255,0.13708979,0.13670765,0.77587605,0.28118742,0.27397066,0.48680258,0.49206534,1.1706854,0.2746691,0.017408935,contempt
0.5965076,0.003063588,0.009814216,0.08777311,0.100913815,0.09434345,0.5972489,0.28013355,0.2646148,0.5053952,0.47267836,1.1922377,0.27687615,0.024084328,contempt
0.67078,0.00284967,0.0070952587,0.08339593,0.094223104,0.08880952,0.500084,0.29392684,0.2655512,0.4805956,0.4584002,1.1669575,0.3022423,0.0050437273,contempt
0.6112382,0.0005218747,0.0016765092,0.09966012,0.094591945,0.09712603,0.6122264,0.28955692,0.299745,0.50251216,0.5236675,1.2353076,0.28985247,0.009045381,contempt
0.5608894,0.0012364418,0.0039278325,0.12217133,0.12628269,0.12422701,0.70063984,0.29610857,0.257524,0.5187358,0.44485837,1.2243469,0.2845186,0.018710261,contempt
0.59338725,0.00071424776,0.0021756273,0.07931632,0.066807106,0.07306171,0.43015522,0.29864982,0.29980347,0.49782693,0.47984636,1.1857783,0.24493903,0.008498969,contempt
0.51242536,0.00066297076,0.002400852,0.12671557,0.12790227,0.1273089,0.77331424,0.2869792,0.2797633,0.48437202,0.49304098,1.2849333,0.34108236,0.032625474,contempt
0.57154495,0.0024140072,0.007518543,0.123119555,0.12271944,0.12291949,0.69221634,0.29755515,0.25703767,0.519201,0.4472198,1.2254122,0.28815076,0.0060267462,contempt
0.55769885,0.002779765,0.008449387,0.062772185,0.063568614,0.0631704,0.36982614,0.29999954,0.30191076,0.504207,0.5102758,1.1804512,0.27042356,0.04947419,contempt
0.66367114,0.008047982,0.023186145,0.10536184,0.09788856,0.101625204,0.6299909,0.2837229,0.2815026,0.49952573,0.491105,1.2489524,0.30187693,0.0010080305,contempt
0.6589572,0.0025792157,0.00802968,0.08174751,0.056635745,0.06919163,0.453373,0.32122675,0.30245563,0.52785313,0.51652026,1.2845604,0.31613544,7.59348e-05,contempt
0.59119606,0.0033362405,0.010848528,0.09723491,0.09478775,0.096011326,0.59028983,0.29091674,0.29863647,0.49696207,0.5188293,1.2246158,0.29175416,0.014611378,contempt
0.5669788,0.0012038002,0.004143701,0.08564021,0.081595495,0.08361786,0.5386599,0.31770498,0.2946292,0.5422869,0.4947249,1.2670549,0.30224437,0.017365603,contempt
0.61772305,0.0027529425,0.008051393,0.0914711,0.08620559,0.08883834,0.54935217,0.2521602,0.26414478,0.46542212,0.50000787,1.1414937,0.25712967,0.029480074,contempt
0.6002261,0.0007766033,0.0024783476,0.089088246,0.08345015,0.0862692,0.5523178,0.2850384,0.2779122,0.5194365,0.48900792,1.2423908,0.32233894,0.03898173,contempt
0.6022431,0.00041086468,0.001330372,0.115934975,0.113399215,0.114667095,0.71130043,0.28874037,0.28321734,0.5120846,0.50129,1.2938169,0.29629552,0.005256499,contempt
0.6178174,0.0013528832,0.003959895,0.08880003,0.07808397,0.083442,0.4914617,0.29420456,0.29461408,0.49245974,0.48130232,1.1919426,0.24977173,0.020286737,contempt
0.63500875,0.0018629283,0.005916585,0.10589065,0.09915408,0.10252236,0.67514074,0.29133433,0.28058565,0.5137978,0.5038767,1.2529231,0.32384202,0.04091378,contempt
